'sample interval','ABPmean','ABPsys','ABPdias','C.O.','HR','PAPmean','PAPsys','PAPdias','PULSE','RESP','SpO2','Tblood'
27438,61.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,6.000,96.000,37.300
27439,61.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,6.000,96.000,37.300
27440,61.000,96.000,44.000,4.000,68.000,35.000,51.000,25.000,68.000,7.000,96.000,37.300
27441,61.000,96.000,44.000,4.000,68.000,35.000,51.000,25.000,68.000,7.000,96.000,37.300
27442,61.000,97.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27443,61.000,97.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27444,61.000,97.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27445,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27446,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27447,60.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27448,60.000,96.000,44.000,4.000,68.000,34.000,51.000,24.000,68.000,7.000,96.000,37.500
27449,60.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,68.000,7.000,96.000,37.500
27450,59.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,68.000,7.000,96.000,37.300
27451,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,96.000,37.300
27452,59.000,94.000,43.000,4.000,68.000,35.000,51.000,25.000,68.000,7.000,96.000,37.300
27453,59.000,94.000,43.000,4.000,68.000,35.000,52.000,27.000,68.000,7.000,96.000,37.300
27454,59.000,94.000,43.000,4.000,68.000,35.000,52.000,27.000,68.000,7.000,96.000,37.300
27455,59.000,94.000,43.000,4.000,69.000,34.000,51.000,26.000,68.000,7.000,96.000,37.500
27456,59.000,94.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27457,60.000,94.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27458,60.000,95.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27459,60.000,95.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27460,60.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,7.000,96.000,37.500
27461,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27462,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27463,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,97.000,37.500
27464,60.000,95.000,43.000,4.000,68.000,33.000,50.000,24.000,68.000,7.000,97.000,37.500
27465,59.000,95.000,43.000,4.000,68.000,33.000,49.000,24.000,68.000,7.000,96.000,37.500
27466,59.000,95.000,43.000,4.000,68.000,33.000,49.000,24.000,68.000,7.000,96.000,37.500
27467,59.000,95.000,43.000,4.000,68.000,33.000,49.000,24.000,68.000,7.000,96.000,37.500
27468,59.000,95.000,43.000,4.000,68.000,33.000,50.000,24.000,68.000,7.000,96.000,37.500
27469,59.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,7.000,96.000,37.300
27470,59.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,7.000,96.000,37.300
27471,59.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,7.000,96.000,37.300
27472,59.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,7.000,96.000,37.500
27473,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27474,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,7.000,96.000,37.500
27475,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,7.000,96.000,37.500
27476,59.000,95.000,43.000,4.000,68.000,33.000,50.000,23.000,67.000,7.000,96.000,37.500
27477,59.000,95.000,42.000,4.000,68.000,33.000,50.000,24.000,67.000,7.000,96.000,37.500
27478,59.000,95.000,42.000,4.000,68.000,33.000,50.000,24.000,67.000,7.000,96.000,37.500
27479,59.000,95.000,42.000,4.000,68.000,34.000,51.000,24.000,67.000,7.000,96.000,37.500
27480,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,7.000,96.000,37.500
27481,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,7.000,96.000,37.500
27482,60.000,95.000,43.000,4.000,68.000,35.000,51.000,25.000,67.000,8.000,96.000,37.500
27483,60.000,95.000,43.000,4.000,68.000,35.000,52.000,27.000,67.000,8.000,96.000,37.500
27484,60.000,95.000,43.000,4.000,68.000,34.000,51.000,26.000,68.000,8.000,96.000,37.500
27485,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27486,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27487,60.000,95.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,8.000,96.000,37.500
27488,60.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,8.000,96.000,37.500
27489,60.000,96.000,44.000,4.000,68.000,34.000,51.000,25.000,68.000,9.000,96.000,37.500
27490,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27491,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,7.000,96.000,37.300
27492,60.000,95.000,43.000,4.000,68.000,35.000,53.000,25.000,67.000,6.000,96.000,37.300
27493,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,67.000,5.000,96.000,37.300
27494,60.000,95.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,4.000,96.000,37.300
27495,60.000,95.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,3.000,96.000,37.300
27496,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,67.000,2.000,96.000,37.300
27497,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,67.000,1.000,96.000,37.300
27498,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,67.000,0.000,96.000,37.300
27499,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,67.000,0.000,96.000,37.300
27500,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,67.000,0.000,96.000,37.300
27501,60.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.300
27502,60.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.300
27503,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.300
27504,59.000,95.000,43.000,4.000,67.000,35.000,52.000,25.000,67.000,0.000,96.000,37.300
27505,59.000,95.000,43.000,4.000,67.000,35.000,52.000,25.000,67.000,0.000,96.000,37.300
27506,59.000,95.000,43.000,4.000,67.000,35.000,52.000,26.000,67.000,0.000,96.000,37.300
27507,59.000,95.000,43.000,4.000,67.000,35.000,52.000,26.000,67.000,0.000,96.000,37.300
27508,59.000,95.000,43.000,4.000,67.000,35.000,51.000,25.000,67.000,0.000,96.000,37.300
27509,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.300
27510,59.000,95.000,43.000,4.000,67.000,34.000,52.000,25.000,67.000,0.000,96.000,37.300
27511,60.000,95.000,43.000,4.000,67.000,35.000,52.000,25.000,67.000,0.000,96.000,37.500
27512,59.000,95.000,43.000,4.000,67.000,34.000,52.000,25.000,67.000,0.000,96.000,37.500
27513,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.500
27514,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.500
27515,59.000,95.000,43.000,4.000,67.000,34.000,51.000,24.000,67.000,0.000,96.000,37.300
27516,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,0.000,96.000,37.300
27517,60.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,68.000,0.000,96.000,37.300
27518,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.500
27519,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.500
27520,60.000,95.000,43.000,4.000,68.000,34.000,50.000,25.000,68.000,0.000,96.000,37.500
27521,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.500
27522,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.500
27523,60.000,95.000,44.000,4.000,68.000,34.000,52.000,25.000,68.000,0.000,96.000,37.500
27524,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,0.000,96.000,37.500
27525,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,0.000,96.000,37.500
27526,60.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,68.000,0.000,96.000,37.500
27527,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.500
27528,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,0.000,96.000,37.300
27529,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,0.000,96.000,37.500
27530,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,0.000,96.000,37.500
27531,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,10.000,96.000,37.500
27532,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,67.000,10.000,96.000,37.500
27533,60.000,95.000,44.000,4.000,68.000,35.000,51.000,25.000,67.000,10.000,96.000,37.500
27534,60.000,95.000,44.000,4.000,68.000,35.000,51.000,25.000,67.000,10.000,96.000,37.500
27535,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,10.000,96.000,37.500
27536,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,10.000,96.000,37.500
27537,59.000,95.000,43.000,4.000,68.000,34.000,50.000,24.000,67.000,10.000,96.000,37.500
27538,59.000,95.000,43.000,4.000,68.000,34.000,50.000,24.000,67.000,10.000,96.000,37.500
27539,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,10.000,96.000,37.500
27540,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,10.000,96.000,37.500
27541,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,10.000,96.000,37.500
27542,60.000,95.000,43.000,4.000,68.000,35.000,51.000,26.000,67.000,9.000,96.000,37.500
27543,60.000,95.000,43.000,4.000,68.000,35.000,51.000,25.000,67.000,8.000,96.000,37.500
27544,60.000,95.000,43.000,4.000,68.000,35.000,51.000,25.000,67.000,8.000,96.000,37.500
27545,60.000,95.000,44.000,4.000,68.000,35.000,51.000,26.000,67.000,0.000,96.000,37.500
27546,60.000,95.000,44.000,4.000,68.000,34.000,52.000,26.000,67.000,0.000,96.000,37.500
27547,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,0.000,96.000,37.500
27548,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,6.000,96.000,37.500
27549,60.000,96.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,6.000,96.000,37.500
27550,60.000,96.000,44.000,4.000,67.000,35.000,52.000,26.000,67.000,6.000,96.000,37.300
27551,61.000,96.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,6.000,96.000,37.300
27552,61.000,96.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,6.000,96.000,37.300
27553,61.000,96.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
27554,61.000,96.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
27555,61.000,97.000,44.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
27556,61.000,97.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
27557,61.000,97.000,45.000,4.000,68.000,36.000,53.000,26.000,68.000,7.000,96.000,37.300
27558,61.000,97.000,45.000,4.000,68.000,35.000,53.000,26.000,68.000,7.000,96.000,37.300
27559,61.000,97.000,44.000,4.000,68.000,35.000,52.000,25.000,67.000,9.000,96.000,37.300
27560,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,67.000,8.000,96.000,37.300
27561,60.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,67.000,9.000,96.000,37.300
27562,60.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,67.000,9.000,96.000,37.300
27563,60.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,67.000,9.000,96.000,37.300
27564,61.000,96.000,44.000,4.000,68.000,36.000,52.000,26.000,67.000,10.000,96.000,37.300
27565,61.000,96.000,44.000,4.000,68.000,36.000,52.000,26.000,67.000,10.000,96.000,37.300
27566,61.000,96.000,44.000,4.000,68.000,36.000,52.000,26.000,68.000,10.000,96.000,37.300
27567,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,10.000,96.000,37.300
27568,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,10.000,96.000,37.300
27569,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,10.000,96.000,37.300
27570,61.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27571,61.000,96.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,8.000,96.000,37.300
27572,60.000,96.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27573,60.000,96.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,6.000,96.000,37.300
27574,60.000,96.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,5.000,96.000,37.300
27575,60.000,96.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,4.000,96.000,37.300
27576,60.000,96.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,3.000,96.000,37.300
27577,60.000,96.000,43.000,4.000,68.000,35.000,51.000,26.000,68.000,2.000,96.000,37.300
27578,60.000,95.000,43.000,4.000,68.000,34.000,51.000,26.000,67.000,1.000,96.000,37.300
27579,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,1.000,96.000,37.300
27580,60.000,95.000,43.000,4.000,68.000,33.000,51.000,24.000,67.000,0.000,96.000,37.500
27581,59.000,95.000,43.000,4.000,68.000,33.000,51.000,24.000,67.000,0.000,96.000,37.500
27582,59.000,95.000,43.000,4.000,68.000,33.000,49.000,24.000,67.000,8.000,96.000,37.500
27583,59.000,95.000,43.000,4.000,68.000,33.000,50.000,25.000,67.000,8.000,96.000,37.500
27584,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,8.000,96.000,37.300
27585,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,8.000,96.000,37.300
27586,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,8.000,96.000,37.300
27587,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,67.000,8.000,96.000,37.500
27588,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,8.000,96.000,37.500
27589,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,8.000,96.000,37.500
27590,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,8.000,96.000,37.500
27591,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,8.000,96.000,37.500
27592,60.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,67.000,8.000,96.000,37.500
27593,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,10.000,96.000,37.500
27594,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,11.000,96.000,37.500
27595,59.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,67.000,13.000,96.000,37.500
27596,59.000,95.000,43.000,4.000,67.000,34.000,50.000,24.000,67.000,13.000,96.000,37.500
27597,59.000,95.000,43.000,4.000,67.000,34.000,50.000,24.000,67.000,12.000,96.000,37.500
27598,59.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,11.000,96.000,37.500
27599,60.000,95.000,43.000,4.000,67.000,35.000,51.000,25.000,67.000,13.000,96.000,37.300
27600,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,11.000,96.000,37.500
27601,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,11.000,96.000,37.500
27602,60.000,95.000,43.000,4.000,68.000,35.000,51.000,26.000,68.000,11.000,96.000,37.500
27603,60.000,95.000,43.000,4.000,68.000,34.000,51.000,26.000,68.000,11.000,96.000,37.500
27604,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,11.000,96.000,37.500
27605,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,11.000,96.000,37.500
27606,60.000,95.000,44.000,4.000,68.000,35.000,51.000,26.000,67.000,11.000,96.000,37.300
27607,60.000,95.000,44.000,4.000,68.000,35.000,51.000,25.000,67.000,11.000,96.000,37.300
27608,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,67.000,11.000,96.000,37.300
27609,60.000,95.000,44.000,4.000,68.000,35.000,52.000,26.000,67.000,11.000,96.000,37.300
27610,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,67.000,11.000,96.000,37.300
27611,60.000,95.000,44.000,4.000,68.000,36.000,53.000,26.000,67.000,10.000,96.000,37.300
27612,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,15.000,96.000,37.300
27613,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,15.000,96.000,37.300
27614,60.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,67.000,15.000,96.000,37.300
27615,60.000,95.000,43.000,4.000,67.000,35.000,52.000,25.000,67.000,15.000,96.000,37.300
27616,60.000,95.000,43.000,4.000,67.000,35.000,52.000,26.000,67.000,15.000,96.000,37.300
27617,60.000,95.000,43.000,4.000,67.000,36.000,52.000,26.000,67.000,19.000,96.000,37.300
27618,60.000,95.000,43.000,4.000,67.000,36.000,52.000,26.000,67.000,19.000,96.000,37.300
27619,60.000,95.000,43.000,4.000,67.000,35.000,52.000,26.000,67.000,19.000,96.000,37.300
27620,59.000,94.000,43.000,4.000,67.000,35.000,52.000,25.000,68.000,19.000,96.000,37.300
27621,59.000,94.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,19.000,96.000,37.300
27622,59.000,94.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,19.000,96.000,37.300
27623,59.000,94.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,19.000,96.000,37.300
27624,59.000,94.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,15.000,96.000,37.300
27625,59.000,94.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,15.000,96.000,37.300
27626,59.000,94.000,42.000,4.000,68.000,34.000,51.000,25.000,68.000,14.000,96.000,37.300
27627,59.000,94.000,42.000,4.000,68.000,34.000,51.000,25.000,68.000,13.000,96.000,37.300
27628,59.000,94.000,42.000,4.000,68.000,35.000,52.000,25.000,68.000,12.000,96.000,37.300
27629,59.000,94.000,43.000,4.000,69.000,35.000,52.000,25.000,68.000,14.000,96.000,37.300
27630,60.000,94.000,43.000,4.000,69.000,35.000,52.000,25.000,68.000,14.000,96.000,37.300
27631,60.000,95.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,14.000,96.000,37.300
27632,60.000,95.000,43.000,4.000,69.000,34.000,51.000,25.000,68.000,14.000,97.000,37.300
27633,60.000,95.000,43.000,4.000,69.000,34.000,52.000,25.000,68.000,14.000,97.000,37.300
27634,60.000,95.000,43.000,4.000,69.000,34.000,52.000,25.000,68.000,14.000,97.000,37.300
27635,60.000,95.000,43.000,4.000,69.000,34.000,52.000,25.000,68.000,14.000,97.000,37.300
27636,59.000,95.000,43.000,4.000,69.000,34.000,52.000,25.000,68.000,13.000,96.000,37.300
27637,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,13.000,96.000,37.300
27638,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,13.000,96.000,37.300
27639,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,13.000,96.000,37.300
27640,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,13.000,96.000,37.300
27641,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.300
27642,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.300
27643,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.500
27644,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.500
27645,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.500
27646,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,12.000,96.000,37.500
27647,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,12.000,96.000,37.500
27648,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,12.000,96.000,37.500
27649,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,12.000,96.000,37.500
27650,59.000,95.000,43.000,4.000,68.000,33.000,51.000,25.000,67.000,12.000,96.000,37.500
27651,59.000,94.000,43.000,4.000,68.000,33.000,50.000,24.000,67.000,10.000,96.000,37.500
27652,59.000,94.000,43.000,4.000,68.000,33.000,50.000,24.000,67.000,10.000,96.000,37.500
27653,59.000,94.000,43.000,4.000,68.000,33.000,50.000,24.000,67.000,10.000,96.000,37.300
27654,59.000,94.000,43.000,4.000,68.000,34.000,51.000,24.000,67.000,10.000,96.000,37.300
27655,59.000,94.000,43.000,4.000,68.000,34.000,51.000,25.000,67.000,10.000,96.000,37.300
27656,59.000,94.000,43.000,4.000,68.000,35.000,51.000,25.000,67.000,10.000,96.000,37.300
27657,59.000,94.000,43.000,4.000,68.000,35.000,51.000,25.000,67.000,10.000,96.000,37.300
27658,60.000,94.000,43.000,4.000,68.000,35.000,52.000,25.000,67.000,10.000,96.000,37.300
27659,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,10.000,96.000,37.300
27660,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,67.000,10.000,96.000,37.300
27661,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,10.000,96.000,37.300
27662,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,10.000,96.000,37.300
27663,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,10.000,96.000,37.300
27664,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,10.000,96.000,37.300
27665,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27666,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,9.000,96.000,37.300
27667,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27668,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27669,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,68.000,9.000,96.000,37.300
27670,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,68.000,9.000,96.000,37.300
27671,60.000,95.000,44.000,4.000,68.000,36.000,53.000,27.000,68.000,9.000,96.000,37.300
27672,60.000,95.000,44.000,4.000,68.000,36.000,53.000,27.000,68.000,9.000,96.000,37.300
27673,60.000,95.000,44.000,4.000,68.000,35.000,52.000,26.000,68.000,9.000,96.000,37.300
27674,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,68.000,9.000,96.000,37.300
27675,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,68.000,9.000,96.000,37.300
27676,60.000,95.000,44.000,4.000,68.000,35.000,53.000,26.000,68.000,9.000,96.000,37.300
27677,60.000,95.000,43.000,4.000,68.000,35.000,53.000,26.000,68.000,9.000,96.000,37.300
27678,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27679,59.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,9.000,96.000,37.300
27680,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,9.000,96.000,37.300
27681,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,68.000,9.000,96.000,37.300
27682,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,68.000,8.000,96.000,37.300
27683,60.000,95.000,43.000,4.000,68.000,36.000,53.000,26.000,68.000,8.000,96.000,37.300
27684,60.000,95.000,43.000,4.000,68.000,36.000,52.000,26.000,68.000,8.000,96.000,37.300
27685,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27686,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27687,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27688,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27689,60.000,95.000,44.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27690,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.300
27691,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.300
27692,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,7.000,96.000,37.300
27693,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,6.000,96.000,37.300
27694,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,7.000,96.000,37.300
27695,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,8.000,96.000,37.300
27696,59.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,7.000,96.000,37.300
27697,59.000,94.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,6.000,96.000,37.300
27698,59.000,94.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,5.000,96.000,37.300
27699,60.000,94.000,43.000,4.000,68.000,35.000,51.000,25.000,68.000,4.000,96.000,37.300
27700,60.000,95.000,43.000,4.000,68.000,35.000,52.000,26.000,68.000,8.000,96.000,37.300
27701,60.000,95.000,43.000,4.000,68.000,35.000,52.000,25.000,68.000,8.000,96.000,37.300
27702,60.000,95.000,43.000,4.000,67.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27703,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27704,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,8.000,96.000,37.500
27705,60.000,95.000,43.000,4.000,68.000,34.000,52.000,25.000,68.000,8.000,96.000,37.500
27706,60.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,9.000,96.000,37.500
27707,60.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,68.000,9.000,96.000,37.500
27708,59.000,95.000,43.000,4.000,68.000,33.000,51.000,24.000,68.000,9.000,96.000,37.500
27709,59.000,95.000,43.000,4.000,68.000,34.000,51.000,24.000,68.000,9.000,96.000,37.500
27710,59.000,95.000,43.000,4.000,68.000,34.000,51.000,25.000,68.000,9.000,96.000,37.300
